# Figura 6.17 da dissertação de Marcos A. G. da Silva Filho (COPPE/UFRJ, 2023)
# cenário 6 — DeltaT [C]
# série "Simulação"; vértices extraídos do gráfico vetorial, NÃO a saída numérica original
t_min,valor
292139.99,-0.0658
292139.99,-0.1665
292376.30,-0.2284
292376.30,-0.0255
292376.30,-0.1248
292612.61,0.0781
292612.62,-0.0212
292848.93,-0.0212
292848.93,-0.1852
292848.93,0.0177
293085.24,0.0177
293085.24,-0.0816
293313.68,-0.0816
293313.68,-0.2442
293313.68,-0.0413
293549.99,-0.0413
293549.99,-0.2053
293786.30,-0.0010
293786.30,-0.1018
294022.62,-0.1651
294022.61,0.0379
294022.62,-0.0614
294487.36,-0.0614
294487.36,-0.1608
294487.36,0.0407
294487.36,-0.0586
294723.68,-0.0586
294723.68,-0.2212
294723.68,-0.0197
294959.99,-0.0197
294959.99,-0.1823
294959.99,0.0206
295196.30,0.0206
295196.30,-0.0787
295432.62,-0.0787
295432.62,-0.1794
295661.05,-0.2428
295661.05,-0.0399
295897.36,-0.0399
295897.36,-0.2024
295897.36,-0.0010
296133.68,-0.0010
296133.68,-0.1003
296133.68,0.1026
296369.99,0.1026
296369.99,0.0019
296606.30,0.0019
296606.30,-0.1622
296606.30,0.0407
296606.30,-0.0600
296834.74,-0.0600
296834.74,-0.1593
297071.05,-0.2226
297071.05,-0.0212
297071.05,-0.1219
297307.36,-0.1838
297307.36,0.0177
297543.68,0.0177
297543.68,-0.0830
297779.99,-0.0830
297779.99,-0.2442
297779.99,-0.0428
298008.42,-0.0428
298008.42,-0.1435
298008.42,0.0580
298244.74,0.0580
298244.74,-0.0413
298481.05,-0.0413
298481.05,-0.2053
298481.05,-0.0039
298717.36,-0.0039
298717.36,-0.1665
298717.36,0.0350
298953.68,0.0350
298953.68,-0.0658
299182.11,-0.0658
299182.11,-0.2284
299182.11,-0.0269
299418.42,-0.0269
299418.42,-0.1895
299418.42,0.0119
299654.74,0.0119
299654.74,-0.0888
299891.05,-0.0888
299891.05,-0.1881
299891.05,0.0134
300127.36,0.0134
300127.36,-0.0859
300355.80,-0.0859
300355.80,-0.2514
300592.11,-0.0500
300592.11,-0.1493
300828.42,-0.2125
300828.42,-0.0125
300828.42,-0.1119
301064.74,-0.1766
301064.74,0.0249
301064.74,-0.0744
301301.05,-0.0744
301301.05,-0.2384
301301.05,-0.0370
301529.49,-0.0370
301529.49,-0.1377
301529.49,0.0638
301765.80,0.0638
301765.80,-0.0370
302002.11,-0.0370
302002.11,-0.1363
302238.42,-0.1996
302238.42,0.0005
302238.42,-0.0989
302474.74,-0.1637
302474.74,0.0379
302703.17,0.0379
302703.17,-0.0629
302939.49,-0.0629
302939.48,-0.2255
302939.49,-0.0255
303175.80,-0.0255
303175.80,-0.1895
303175.80,0.0119
303175.80,-0.0888
303412.11,-0.0888
303412.11,-0.1881
303412.11,0.0119
303648.42,0.0119
303648.42,-0.0888
304113.17,-0.0888
304113.17,-0.2514
304113.17,-0.0528
304349.49,-0.0528
304349.48,-0.2154
304349.49,-0.0154
304585.80,-0.0154
304585.80,-0.1794
304585.80,0.0206
304822.11,0.0206
304822.11,-0.0787
305050.55,-0.0787
305050.55,-0.2442
305050.55,-0.0442
305286.86,-0.0442
305286.86,-0.1435
305286.86,0.0551
305523.17,0.0551
305523.17,-0.0442
305759.49,-0.0442
305759.48,-0.2082
305759.49,-0.0082
305995.80,-0.0082
305995.80,-0.1722
305995.80,0.0278
306224.23,0.0278
306224.23,-0.0730
306460.55,-0.0730
306460.55,-0.2370
306460.55,-0.0370
306696.86,-0.0370
306696.86,-0.1377
306696.86,0.0609
306933.17,0.0609
306933.17,-0.0384
307397.92,-0.0384
307397.92,-0.2024
307397.92,-0.0039
307634.23,-0.0039
307634.23,-0.1665
307634.23,0.0307
307634.23,-0.0686
307870.55,-0.0686
307870.55,-0.2312
307870.55,-0.0327
308106.86,-0.0327
308106.86,-0.1320
308343.17,-0.1967
308343.17,0.0019
308343.17,-0.0989
308571.61,0.0997
308807.92,0.0997
308807.92,-0.0010
309044.23,-0.0010
309044.23,-0.1637
309044.23,0.0335
309280.55,0.0335
309280.54,-0.0658
309516.86,-0.0658
309516.86,-0.2298
309516.86,-0.0312
309745.29,-0.0312
309745.30,-0.1952
309745.29,0.0019
309981.61,0.0019
309981.61,-0.0974
310217.92,-0.0974
310217.92,-0.2614
310217.92,-0.0629
310454.23,-0.0629
310454.23,-0.1637
310454.23,0.0350
310690.55,0.0350
310690.54,-0.0658
310918.98,-0.0658
310918.98,-0.2298
310918.98,-0.0327
311155.29,-0.0327
311155.29,-0.1952
311391.61,0.0019
311391.61,-0.0989
311627.92,-0.1622
311627.92,0.0350
311864.23,0.0350
311864.23,-0.0658
312092.67,-0.0658
312092.67,-0.2298
312092.67,-0.0327
312092.67,-0.1320
312092.67,0.0652
312328.98,0.0652
312328.98,-0.0341
312565.29,-0.0341
312565.29,-0.1348
312801.61,-0.1996
312801.61,-0.0010
312801.61,-0.1018
313037.92,-0.1665
313037.92,0.0307
313266.36,0.0307
313266.35,-0.0686
313502.67,-0.0686
313502.67,-0.2341
313502.67,-0.0370
313738.98,-0.0370
313738.98,-0.1377
313738.98,0.0595
313738.98,-0.0399
313975.29,-0.0399
313975.29,-0.1406
314211.61,-0.2053
314211.61,-0.0082
314440.04,-0.0082
314440.04,-0.1737
314440.04,0.0234
314676.36,0.0234
314676.35,-0.0758
314912.67,-0.0758
314912.67,-0.2413
314912.67,-0.0442
315148.98,-0.0442
315148.98,-0.2096
315148.98,-0.0140
315385.29,-0.0140
315385.29,-0.1133
315385.29,0.0825
315613.73,0.0825
315613.73,-0.0168
315850.04,-0.0168
315850.04,-0.1162
316086.35,-0.1809
316086.36,0.0148
316086.35,-0.0859
316322.67,-0.0859
316322.67,-0.2500
316322.67,-0.0543
316558.98,-0.0543
316558.98,-0.2183
316558.98,-0.0240
316787.42,-0.0240
316787.42,-0.1881
317023.73,0.0076
317023.73,-0.0917
317496.35,-0.0917
317496.35,-0.1924
317496.35,0.0033
317732.67,0.0033
317732.67,-0.0960
317961.10,-0.0960
317961.10,-0.2614
317961.10,-0.0658
318197.42,-0.0658
318197.42,-0.2312
318197.42,-0.0370
318197.42,-0.1363
318433.73,-0.2010
318433.73,-0.0068
318670.04,-0.0068
318670.04,-0.1061
318670.04,0.0897
318906.35,0.0897
318906.35,-0.0111
319134.79,-0.0111
319134.79,-0.1766
319134.79,0.0177
319371.10,0.0177
319371.10,-0.0816
319607.42,-0.0816
319607.42,-0.2456
319843.73,-0.0514
319843.73,-0.1507
320080.04,-0.2168
320080.04,-0.0226
320308.48,-0.0226
320308.48,-0.1866
320308.48,0.0076
320308.48,-0.0917
320544.79,-0.0917
320544.79,-0.1924
320544.79,0.0019
320781.10,0.0019
320781.10,-0.1637
321017.41,0.0307
321017.41,-0.0686
321482.16,-0.0686
321482.16,-0.2341
321482.16,-0.0413
321718.48,-0.0413
321718.48,-0.2068
321718.48,-0.0125
321954.79,-0.0125
321954.79,-0.1119
321954.79,0.0810
322191.10,0.0810
322191.10,-0.0183
322427.41,-0.0183
322427.42,-0.1838
322427.41,0.0090
322655.85,0.0090
322655.85,-0.0902
322892.16,-0.0902
322892.16,-0.2557
322892.16,-0.0629
323128.48,-0.0629
323128.48,-0.2284
323128.48,-0.0341
323364.79,-0.0341
323364.79,-0.1996
323364.79,-0.0068
323601.10,-0.0068
323601.10,-0.1061
323601.10,0.0868
323829.54,0.0868
323829.54,-0.0125
324302.16,-0.0125
324302.16,-0.1780
324302.16,0.0148
324538.48,0.0148
324538.48,-0.0859
324774.79,-0.0859
324774.79,-0.2514
324774.79,-0.0586
324774.79,-0.2226
325003.22,-0.0298
325003.22,-0.1305
325239.54,0.0623
325475.85,0.0623
325475.85,-0.0370
325712.16,-0.0370
325712.16,-0.2039
325712.16,-0.0111
325948.48,-0.0111
325948.47,-0.1766
325948.48,0.0148
326176.91,0.0148
326176.91,-0.0859
326413.22,-0.0859
326413.22,-0.2514
326649.54,-0.0586
326649.54,-0.1579
326885.85,0.0335
326885.85,-0.0658
327122.16,-0.0658
327122.16,-0.2327
327122.16,-0.0399
327350.60,-0.0399
327350.60,-0.2068
327350.60,-0.0140
327586.91,-0.0140
327586.91,-0.1147
327823.22,-0.1809
327823.22,0.0105
328059.54,0.0105
328059.54,-0.0888
328295.85,-0.0888
328295.85,-0.2557
328295.85,-0.0643
328524.29,-0.0643
328524.28,-0.1637
328524.29,0.0278
328760.60,0.0278
328760.60,-0.0730
328996.91,-0.0730
328996.91,-0.2384
328996.91,-0.0471
329233.22,-0.0471
329233.22,-0.2140
329233.22,-0.0226
329469.54,-0.0226
329469.54,-0.1895
329469.54,0.0019
329697.97,0.0019
329697.97,-0.0989
329697.97,0.0925
329934.28,0.0925
329934.29,-0.0082
330170.60,-0.0082
330170.60,-0.1737
330406.91,0.0177
330406.91,-0.0830
330871.66,-0.0830
330871.66,-0.2500
330871.66,-0.0600
331107.97,-0.0600
331107.97,-0.2255
331107.97,-0.0356
331107.97,-0.1348
331107.97,0.0537
331344.28,0.0537
331344.29,-0.0456
331816.91,-0.0456
331816.91,-0.2125
331816.91,-0.0212
332045.35,-0.0212
332045.35,-0.1895
332045.35,0.0019
332281.66,0.0019
332281.66,-0.1665
332281.66,0.0234
332517.97,0.0234
332517.97,-0.0758
332754.28,-0.0758
332754.29,-0.1766
332754.28,0.0148
332990.60,0.0148
332990.60,-0.0859
333455.35,-0.0859
333455.35,-0.2514
333455.35,-0.0629
333455.35,-0.2298
333455.35,-0.0399
333691.66,-0.0399
333691.66,-0.2082
333691.66,-0.0183
333927.97,-0.0183
333927.97,-0.1176
333927.97,0.0710
334392.72,0.0710
334392.72,-0.0284
334629.03,-0.0284
334629.03,-0.1952
334629.03,-0.0082
334865.35,-0.0082
334865.35,-0.1751
334865.35,0.0134
335101.66,0.0134
335101.66,-0.0859
335337.97,-0.0859
335337.97,-0.2542
335566.41,-0.0658
335802.72,-0.0658
335802.72,-0.2312
335802.72,-0.0428
335802.72,-0.1435
335802.72,0.0436
336039.03,0.0436
336039.03,-0.0557
336275.34,-0.0557
336275.35,-0.2226
336511.66,-0.0341
336511.66,-0.1348
336740.09,-0.2024
336740.09,-0.0140
336976.41,-0.0140
336976.41,-0.1823
336976.41,0.0048
337212.72,0.0048
337212.72,-0.0946
337449.03,-0.0946
337449.03,-0.1938
337449.03,-0.0053
337449.03,-0.1046
337685.34,-0.1737
337685.35,0.0148
337913.78,0.0148
337913.78,-0.0859
338150.09,-0.0859
338150.09,-0.2542
338150.09,-0.0658
338386.41,-0.0658
338386.41,-0.2341
338386.41,-0.0471
338622.72,-0.0471
338622.72,-0.1464
338622.72,0.0407
338859.03,0.0407
338859.03,-0.0586
339323.78,-0.0586
339323.78,-0.2269
339323.78,-0.0399
339560.09,-0.0399
339560.09,-0.2082
339560.09,-0.0212
339796.41,-0.0212
339796.41,-0.1895
339796.41,-0.0024
339796.41,-0.1018
339796.41,0.0853
340032.72,0.0853
340032.72,-0.0140
340497.47,-0.0140
340497.47,-0.1823
340497.47,0.0033
340733.78,0.0033
340733.78,-0.0960
340970.09,-0.0960
340970.09,-0.2643
340970.09,-0.0787
341206.41,-0.0787
341206.41,-0.2471
341434.84,-0.0600
341434.84,-0.1608
341671.16,0.0249
341907.47,0.0249
341907.47,-0.0744
342143.78,-0.0744
342143.78,-0.2428
342143.78,-0.0571
342143.78,-0.2255
342380.09,-0.0399
342380.09,-0.1406
342608.53,-0.2082
342608.53,-0.0226
342844.84,-0.0226
342844.84,-0.1219
342844.84,0.0623
343081.15,0.0623
343081.16,-0.0370
343317.47,-0.0370
343317.47,-0.2053
343317.47,-0.0212
343553.78,-0.0212
343553.78,-0.1895
343782.22,-0.0039
343782.22,-0.1046
344018.53,0.0810
344018.53,-0.0183
344254.84,-0.0183
344254.84,-0.1881
344254.84,-0.0039
344491.15,-0.0039
344491.15,-0.1722
344491.15,0.0119
344727.47,0.0119
344727.47,-0.0874
345192.22,-0.0874
345192.22,-0.2557
345192.22,-0.0715
345428.53,-0.0715
345428.53,-0.1708
345428.53,0.0134
345664.84,0.0134
345664.84,-0.0859
345901.15,-0.0859
345901.15,-0.2557
346129.59,-0.0730
346129.59,-0.1722
346365.90,-0.2413
346365.90,-0.0571
346365.90,-0.2269
346365.90,-0.0428
346602.21,-0.0428
346602.22,-0.1420
346602.21,0.0407
346838.53,0.0407
346838.53,-0.0586
347074.84,-0.0586
347074.84,-0.1579
347303.28,-0.2284
347303.28,-0.0442
347539.59,-0.0442
347539.59,-0.2140
347539.59,-0.0298
347775.90,-0.0298
347775.90,-0.1996
347775.90,-0.0154
348012.21,-0.0154
348012.21,-0.1147
348012.21,0.0667
348012.21,-0.0327
348476.96,-0.0327
348476.96,-0.2024
348476.96,-0.0197
348713.28,-0.0197
348713.28,-0.1895
348713.28,-0.0053
348949.59,-0.0053
348949.59,-0.1766
348949.59,0.0062
349185.90,0.0062
349185.90,-0.0931
349422.21,-0.0931
349650.65,-0.1924
349650.65,-0.0111
349886.96,-0.0111
349886.96,-0.1794
349886.96,0.0019
350123.28,0.0019
350123.27,-0.1679
350123.28,0.0148
350359.59,0.0148
350359.59,-0.0859
350595.90,-0.0859
350595.90,-0.1852
350595.90,-0.0024
350824.34,-0.0024
350824.34,-0.1737
350824.34,0.0090
351060.65,0.0090
351060.65,-0.0917
351296.96,-0.0917
351296.96,-0.2614
351296.96,-0.0787
351533.28,-0.0787
351533.27,-0.1794
351769.59,-0.2500
351769.59,-0.0686
351998.02,-0.0686
351998.02,-0.1679
351998.02,0.0134
352234.34,0.0134
352234.34,-0.0859
352470.65,-0.0859
352470.65,-0.2571
352470.65,-0.0758
352706.96,-0.0758
352706.96,-0.2456
352943.28,-0.0643
352943.27,-0.2356
352943.28,-0.0543
353171.71,-0.0543
353171.71,-0.1536
353171.71,0.0278
353408.02,0.0278
353408.02,-0.0730
353644.34,-0.0730
353644.34,-0.2442
353880.65,-0.0629
353880.65,-0.1637
354116.96,-0.2341
354116.96,-0.0528
354345.40,-0.0528
354345.40,-0.1536
354345.40,0.0278
354581.71,0.0278
354581.71,-0.0730
354818.02,-0.0730
354818.02,-0.2428
354818.02,-0.0629
354818.02,-0.1637
355054.34,-0.2341
355054.34,-0.0528
355290.65,-0.0528
355290.65,-0.2255
355290.65,-0.0456
355519.09,-0.0456
355519.09,-0.1449
355519.08,0.0350
355755.40,0.0350
355755.40,-0.0658
355991.71,-0.0658
355991.71,-0.1651
356228.02,-0.2370
356228.02,-0.0557
356464.34,-0.0557
356464.34,-0.2284
356464.34,-0.0485
356692.77,-0.0485
356692.77,-0.1478
356692.77,0.0307
356692.77,-0.0686
356929.09,-0.0686
356929.08,-0.1694
357165.40,-0.2399
357165.40,-0.0614
357401.71,-0.0614
357401.71,-0.2327
357401.71,-0.0528
357638.02,-0.0528
357638.02,-0.2255
357638.02,-0.0471
357866.46,-0.0471
357866.46,-0.1464
357866.46,0.0335
358102.77,0.0335
358102.77,-0.0658
358575.40,-0.0658
358575.40,-0.2384
358575.40,-0.0600
358811.71,-0.0600
358811.71,-0.2312
358811.71,-0.0528
359040.14,-0.0528
359040.15,-0.1536
359040.15,0.0249
359040.15,-0.0758
359512.77,-0.0758
359512.77,-0.2471
359512.77,-0.0686
359749.08,-0.0686
359749.08,-0.2413
359749.08,-0.0629
359985.40,-0.0629
359985.40,-0.2341
359985.40,-0.0571
360213.83,-0.0571
360213.83,-0.1565
360213.83,0.0206
360686.46,0.0206
360686.46,-0.0787
360922.77,-0.0787
360922.77,-0.2514
360922.77,-0.0744
361159.08,-0.0744
361159.08,-0.2471
361159.08,-0.0686
361387.52,-0.0686
361387.52,-0.1694
361387.52,0.0076
361623.83,0.0076
361623.83,-0.0917
361860.14,-0.0917
361860.15,-0.2643
361860.14,-0.0874
362096.46,-0.0874
362096.46,-0.2600
362096.46,-0.0830
362332.77,-0.0830
362332.77,-0.1823
362561.21,-0.2557
362561.21,-0.0787
362797.52,-0.0787
362797.52,-0.1780
362797.52,-0.0024
363033.83,-0.0024
363033.83,-0.1751
363033.83,0.0019
363270.15,0.0019
363270.14,-0.1722
363270.15,0.0048
363270.14,-0.0960
363734.89,-0.0960
363734.89,-0.1952
363734.89,-0.0197
363971.21,-0.0197
363971.21,-0.1924
363971.21,-0.0168
364207.52,-0.0168
364207.52,-0.1895
364207.52,-0.0140
364443.83,-0.0140
364443.83,-0.1133
364443.83,0.0623
364908.58,0.0623
364908.58,-0.0370
365144.89,-0.0370
365144.89,-0.2111
365144.89,-0.0356
365381.21,-0.0356
365381.21,-0.2096
365381.21,-0.0341
365617.52,-0.0341
365617.52,-0.1348
365853.83,-0.2082
365853.83,-0.0327
365853.83,-0.1320
365853.83,0.0422
366082.27,0.0422
366082.27,-0.0571
366318.58,-0.0571
366318.58,-0.2312
366318.58,-0.0557
366554.89,-0.0557
366554.89,-0.1565
366791.21,-0.2312
366791.21,-0.0557
367027.52,-0.0557
367027.52,-0.1550
367027.52,0.0191
367255.96,0.0191
367255.95,-0.0802
367492.27,-0.0802
367492.27,-0.2542
367492.27,-0.0802
367728.58,-0.0802
367728.58,-0.1794
367964.89,-0.2542
367964.89,-0.0802
367964.89,-0.1794
367964.89,-0.0068
368201.21,-0.0068
368201.21,-0.1809
368201.21,-0.0068
368429.64,-0.0068
368429.64,-0.1809
368665.95,-0.0082
368665.95,-0.1075
368902.27,-0.1823
368902.27,-0.0082
369138.58,-0.0082
369138.58,-0.1090
369138.58,0.0652
369374.89,0.0652
369374.89,-0.0341
369603.33,-0.0341
369603.33,-0.2082
369839.64,-0.0356
370075.95,-0.0356
370075.95,-0.2111
370075.95,-0.0370
370075.95,-0.1377
370075.95,0.0364
370312.27,0.0364
370312.27,-0.0629
370548.58,-0.0629
370548.58,-0.1637
370777.02,-0.2384
370777.02,-0.0658
371013.33,-0.0658
371013.33,-0.2413
371013.33,-0.0686
371249.64,-0.0686
371249.64,-0.1679
371249.64,0.0048
371485.95,0.0048
371485.95,-0.0960
371722.27,-0.0960
371722.27,-0.1952
371950.70,-0.2701
371950.70,-0.0989
371950.70,-0.1737
371950.70,-0.0024
372187.01,-0.0024
372187.01,-0.1018
372187.01,0.0695
372423.33,0.0695
372423.33,-0.0298
372659.64,-0.0298
372659.64,-0.1291
372895.95,-0.2053
372895.95,-0.0327
373124.39,-0.0327
373124.39,-0.2082
373124.39,-0.0370
373360.70,-0.0370
373360.70,-0.1363
373360.70,0.0350
373597.01,0.0350
373597.01,-0.0643
374069.64,-0.0643
374069.64,-0.2413
374069.64,-0.0686
374298.08,-0.0686
374298.08,-0.2456
374298.08,-0.0744
374534.39,-0.0744
374534.39,-0.1737
374534.39,-0.0024
374534.39,-0.1018
374534.39,0.0681
375007.01,0.0681
375007.01,-0.0312
375243.33,-0.0312
375243.33,-0.2082
375243.33,-0.0370
375471.76,-0.0370
375471.76,-0.1377
375471.76,0.0335
375708.08,0.0335
375708.08,-0.0658
376180.70,-0.0658
376180.70,-0.2428
376180.70,-0.0730
376417.01,-0.0730
376417.01,-0.2485
376417.01,-0.0787
376645.45,-0.0787
376645.45,-0.1780
376645.45,-0.0082
376881.76,-0.0082
376881.76,-0.1838
376881.76,-0.0140
377118.08,-0.0140
377118.07,-0.1909
377118.08,-0.0212
377354.39,-0.0212
377354.39,-0.1219
377354.39,0.0479
377590.70,0.0479
377590.70,-0.0514
378055.45,-0.0514
378055.45,-0.2284
378055.45,-0.0600
378291.76,-0.0600
378291.76,-0.2356
378291.76,-0.0672
378528.08,-0.0672
378528.07,-0.1665
378528.08,0.0019
378528.08,-0.0974
378992.82,-0.0974
378992.82,-0.2744
378992.82,-0.1061
378992.82,-0.1838
378992.82,-0.0140
379229.14,-0.0140
379229.14,-0.1147
379229.14,0.0537
379465.45,0.0537
379465.45,-0.0456
379938.08,-0.0456
379938.07,-0.2226
379938.08,-0.0557
380166.51,-0.0557
380166.51,-0.2327
380166.51,-0.0643
380402.82,-0.0643
380402.82,-0.1637
380402.82,0.0048
380639.14,0.0048
380639.14,-0.0960
381111.76,-0.0960
381111.76,-0.2744
381111.76,-0.1046
381111.76,-0.1838
381111.76,-0.0168
381340.20,-0.0168
381340.20,-0.1162
381340.20,0.0508
381576.51,0.0508
381576.51,-0.0485
382049.14,-0.0485
382049.14,-0.2255
382049.14,-0.0586
382285.45,-0.0586
382285.45,-0.2370
382285.45,-0.0701
382513.89,-0.0701
382513.88,-0.1694
382513.88,-0.0024
382986.51,-0.0024
382986.51,-0.1809
382986.51,-0.0140
383222.82,-0.0140
383222.82,-0.1924
383222.82,-0.0255
383222.82,-0.1248
383222.82,0.0407
383459.14,0.0407
383459.14,-0.0586
383923.88,-0.0586
383923.88,-0.2370
383923.88,-0.0701
384160.20,-0.0701
384160.20,-0.2485
384160.20,-0.0830
384396.51,-0.0830
384396.51,-0.1823
384396.51,-0.0168
384861.26,-0.0168
384861.26,-0.1952
384861.26,-0.0298
385097.57,-0.0298
385097.57,-0.2082
385097.57,-0.0428
385333.88,-0.0428
385333.88,-0.1420
385333.88,0.0234
385333.88,-0.0758
385806.51,-0.0758
385806.51,-0.2557
385806.51,-0.0902
386034.94,-0.0902
386034.95,-0.2701
386034.95,0.0609
386271.26,0.0609
386271.26,-0.0384
386743.88,-0.0384
386743.88,-0.2183
386743.88,-0.0528
386980.20,-0.0528
386980.20,-0.2327
386980.20,-0.0672
387208.63,-0.0672
387208.63,-0.1665
387208.63,-0.0024
387444.94,-0.0024
387444.94,-0.1018
387681.26,-0.1823
387681.26,0.0465
387917.57,0.0465
387917.57,-0.0528
388153.88,-0.0528
388153.88,-0.1536
388382.32,-0.2327
388382.32,-0.0686
388618.63,-0.0686
388618.63,-0.2485
388618.63,-0.0845
388854.94,-0.0845
388854.94,-0.1838
388854.94,-0.0212
389091.26,-0.0212
389091.26,-0.2010
389091.26,-0.0370
389556.01,-0.0370
389556.01,-0.2168
389556.01,-0.0528
389792.32,-0.0528
389792.32,-0.1536
389792.32,0.0105
389792.32,-0.0888
390028.63,-0.0888
390028.63,-0.1895
390264.94,-0.2701
390264.94,-0.1075
390264.94,-0.1881
390264.94,-0.0240
390501.26,-0.0240
390501.26,-0.1248
390501.26,0.0379
390729.69,0.0379
390729.69,-0.0614
390966.01,-0.0614
390966.00,-0.2428
391202.32,-0.0787
391438.63,-0.0787
391438.63,-0.2614
391438.63,0.0652
391674.94,0.0652
391674.94,-0.0341
391903.38,-0.0341
391903.38,-0.2154
391903.38,-0.0543
392376.01,-0.0543
392376.01,-0.1536
392376.01,0.0090
392612.32,0.0090
392612.32,-0.0917
392848.63,-0.0917
392848.63,-0.1909
393077.07,-0.2730
393077.07,-0.1104
393077.07,-0.1924
393077.07,-0.0298
393313.38,-0.0298
393313.38,-0.1305
393313.38,0.0307
393549.69,0.0307
393549.69,-0.0686
393786.01,-0.0686
393786.01,-0.2514
394022.32,-0.0888
394250.75,-0.0888
394250.75,-0.2701
394250.75,0.0523
394487.07,0.0523
394487.07,-0.0471
394723.38,-0.0471
394723.38,-0.1478
394959.69,-0.2298
394959.69,-0.0686
395196.01,-0.0686
395196.01,-0.1679
395196.00,-0.0082
395196.01,-0.2514
395196.01,-0.0888
395424.44,-0.0888
395424.44,-0.1895
395424.44,-0.0284
395660.75,-0.0284
395660.75,-0.1276
395897.07,-0.2111
395897.07,-0.0500
396133.38,-0.0500
396133.38,-0.1507
396133.38,0.0105
396369.69,0.0105
396369.69,-0.0888
396598.13,-0.0888
396598.13,-0.2730
396834.44,-0.1119
396834.44,-0.1952
396834.44,-0.0356
397070.75,-0.0356
397070.75,-0.1348
397070.75,0.0249
397307.07,0.0249
397307.07,-0.0758
397543.38,-0.0758
397543.38,-0.1751
397771.82,-0.2571
397771.81,-0.0989
397771.82,-0.1809
397771.81,-0.0212
398008.13,-0.0212
398008.13,-0.1219
398008.13,0.0379
398244.44,0.0379
398244.44,-0.0614
398480.75,-0.0614
398480.75,-0.1608
398717.07,-0.2442
398717.07,-0.0859
398945.50,-0.0859
398945.50,-0.1852
398945.50,-0.0269
399181.81,-0.0269
399181.82,-0.2096
399181.81,-0.0514
399654.44,-0.0514
399654.44,-0.2341
399654.44,-0.0758
399890.75,-0.0758
399890.75,-0.1751
399890.75,-0.0168
400119.19,-0.0168
400119.19,-0.1996
400119.19,-0.0413
400591.81,-0.0413
400591.81,-0.1406
400591.81,0.0162
400828.13,0.0162
400828.13,-0.0830
401064.44,-0.0830
401064.44,-0.2672
401064.44,-0.1090
401292.87,-0.1924
401292.88,-0.0341
401292.87,-0.1348
401529.19,0.0234
401529.19,-0.0758
401765.50,-0.0758
401765.50,-0.2614
401765.50,-0.1018
401765.50,-0.1881
402001.81,-0.0298
402001.81,-0.1291
402001.81,0.0278
402466.56,0.0278
402466.56,-0.0730
402702.88,-0.0730
402702.87,-0.2571
402702.88,0.0566
402939.19,0.0566
402939.19,-0.0428
403411.81,-0.0428
403411.81,-0.2269
403411.81,-0.0701
403640.25,-0.0701
403640.25,-0.2542
403640.25,0.0580
404112.88,0.0580
404112.88,-0.0413
404349.19,-0.0413
404349.19,-0.2255
404349.19,-0.0686
404585.50,-0.0686
404585.50,-0.1694
404585.50,-0.0140
404813.94,-0.0140
404813.94,-0.1133
405050.25,-0.1981
405050.25,-0.0428
405286.56,-0.0428
405286.56,-0.2284
405286.56,-0.0730
405522.88,-0.0730
405522.87,-0.1722
405522.88,-0.0168
405759.19,-0.0168
405759.19,-0.1162
405987.62,-0.2024
405987.62,-0.0471
406223.94,-0.0471
406223.94,-0.1464
406223.94,0.0090
406223.94,-0.0902
406460.25,-0.0902
406460.25,-0.1895
406696.56,-0.2758
406696.56,-0.1219
406696.56,-0.2068
406696.56,-0.0514
406932.88,-0.0514
406932.87,-0.1507
406932.87,0.0033
407161.31,0.0033
407161.31,-0.0960
407397.62,-0.0960
407397.62,-0.1952
407633.94,-0.2830
407633.94,-0.1276
407633.94,-0.2140
407633.94,-0.0600
407870.25,-0.0600
407870.25,-0.1593
407870.25,-0.0039
408106.56,-0.0039
408106.56,-0.1909
408106.56,-0.0370
408335.00,-0.0370
408335.00,-0.1363
408335.00,0.0177
408571.31,0.0177
408571.31,-0.0830
408807.62,-0.0830
408807.62,-0.2686
408807.62,0.0393
409043.94,0.0393
409043.94,-0.0600
409508.68,-0.0600
409508.68,-0.2471
409508.68,-0.0931
409745.00,-0.0931
409745.00,-0.2802
409745.00,0.0263
409981.31,0.0263
409981.31,-0.0730
410453.93,-0.0730
410453.94,-0.2600
410453.94,0.0465
410682.37,0.0465
410682.37,-0.0528
410918.68,-0.0528
410918.68,-0.1536
411155.00,-0.2413
411155.00,-0.0888
411391.31,-0.0888
411391.31,-0.2758
411391.31,0.0292
411627.62,0.0292
411627.62,-0.0701
411856.06,-0.0701
411856.06,-0.1694
412092.37,-0.2571
412092.37,0.0465
412328.68,0.0465
412328.68,-0.0528
412565.00,-0.0528
412565.00,-0.2413
412565.00,-0.0888
412801.31,-0.0888
412801.31,-0.1895
413029.75,-0.2773
413029.75,0.0263
413266.06,0.0263
413266.06,-0.0730
413502.37,-0.0730
413502.37,-0.1737
413738.68,-0.2614
413738.68,0.0407
413975.00,0.0407
413975.00,-0.0586
414203.43,-0.0586
414203.43,-0.2471
414203.43,-0.0960
414439.74,-0.0960
414439.74,-0.1952
414676.06,-0.2830
414676.06,0.0177
414912.37,0.0177
414912.37,-0.0816
415148.68,-0.0816
415148.68,-0.2701
415148.68,0.0307
415613.43,0.0307
415613.43,-0.0686
415849.74,-0.0686
415849.74,-0.2571
415849.75,0.0436
416086.06,0.0436
416086.06,-0.0557
416550.81,-0.0557
416550.80,-0.2456
416550.81,-0.0960
416787.12,-0.0960
416787.12,-0.2845
